,id,name,category,phone,address,latitude,longitude,services,priceRange_m,review_m,michelinType
54,1192578,쉐시몽,프렌치,02-730-1045,"마포구 월드컵로10길 48, Seoul, 04003, 대한민국",37.55517,126.91419,[],₩₩,"프렌치 레스토랑 쉐시몽은 삼청동 시절부터 서교동으로 자리를 옮긴 지금까지 십수 년간 꾸준히 성장해 왔다. 이 식당을 운영하는 부부는 매년 일정 기간 동안 가게 문을 닫고 여행을 다니면서 식재료를 맛보고 연구한다. 여행에서 얻은 영감은 메뉴 개발로 이어진다. 요리 전공자가 아님에도 이들이 쉐시몽을 이만큼 성장시킬 수 있었던 데에는 이러한 끊임없는 노력과 겸손한 자세가 숨어 있다. 쉐시몽만의 단정하고 차분한 프렌치 요리는, 기본에 충실한 조리법과 좋은 식재료를 선별하는 과정을 통해 완성된다. 쉐시몽에서는 한 가지 코스 요리만 제공되며, 예약 인원에 따라 휴무일이 달라지는 독특한 시스템이라 예약은 필수이다.",plate
55,570654,묘미,컨템퍼러리,02-515-8088,"종로구 율곡로 83, 아라리오 스페이스 5층, Seoul, 03058, 대한민국",37.57781,126.98829,"['에어컨', '전망이 좋은', '주차장']",₩₩₩₩,nan,plate
56,1192580,안씨 막걸리,한식,010-9965-5112,"용산구 회나무로 3, Seoul, 04343, 대한민국",37.53858,126.9874,"['발렛파킹', '카운터 테이블', '휠체어 가능']",₩₩,"식사에 술을 곁들이는 ‘반주’라는 한국적 표현이 잘 어울리는 안씨 막걸리. 이곳의 매력은 획일적인 한국식 주점에서 탈피하여 전통적이지만 모던하고 세련된 감각의 한식이 부상하는 시대에 발맞추어 ‘한국 술집’의 방향성을 잘 표현하고 있다는 점이다. 계절 변화에 맞춰 제공되는 맛깔스러운 한국 요리와 안줏거리들, 여기에 시간과 함께 익어가는 한국의 술까지 편하게 즐길 수 있는 매력적인 곳이다. 가벼운 식사는 물론이고 흥겨운 술자리를 위한 장소로도 손색이 없다. 고객의 다양한 목적에 맞게 즐길 수 있는 레스토랑이다.",plate
57,512045,제로 컴플렉스,이노베이티브,02-532-0876,"용산구 서빙고로 59길 11-8, Seoul, 04384, 대한민국",37.52079,126.99285,"['발렛파킹', '에어컨', '주차장']",₩₩₩₩,시간이 지날수록 제로 컴플렉스의 요리는 뚜렷한 색깔을 뽐낸다. 맛의 조화와 균형을 가장 중요시하는 이충후 셰프의 접근법은 개성 있고 창의적인 요리로 이어진다. 신선한 허브와 채소를 활용하여 재료 본연의 맛을 최대한 살리기 위한 조리법에서 그의 고집스러운 요리 세계를 엿볼 수 있다.,1 star
58,1194920,물랑,"프렌치, 모던 프렌치",070-4404-7978,"종로구 자하문로 16길 8, Seoul, 03043, 대한민국",37.5814682,126.9718836,['에어컨'],₩₩₩,"서촌의 한적한 골목에는 주변과 다른 짙은 색의 외관으로 시선을 끄는 프렌치 레스토랑 ‘물랑’이 있다. 실내에 들어서면 앤틱한 인테리어를 비롯해 셰프가 그동안 수집해온 물랑(후추통) 컬렉션 장식이 시각적인 재미를 선사한다. 프렌치 요리에 계절의 풍미를 담아내려는 윤예랑 셰프의 의도는, 가끔은 섬세하고 때로는 선이 굵은 다양한 디테일과 균형감이 드러나는 요리에서 잘 드러난다. 제철 식재료를 활용하여 꾸준히 만들고 있는 피티비에 시리즈는 그녀의 요리 표현력이 잘 반영된 메뉴이다.",plate
59,1192574,산다이,일식,02-540-8854,"강남구 선릉로 148길 48, 6층, Seoul, 06064, 대한민국",37.52284,127.04338,"['발렛파킹', '에어컨', '카운터 테이블', '테라스']",₩₩₩,"산다이는 서울의 일식 부문에서 자신만의 영역을 만들어 가고 있는 문승주 셰프의 가이세키 레스토랑이다. 일본 간사이 지방의 분위기를 닮은 공간, 재료의 계절감과 주제, 테마를 반영한 클래식한 요리에는 가이세키의 의미에 대한 셰프의 마음가짐과 해석이 잘 표현되어 있다. 무엇보다 산다이는 재료의 본질을 이해하고 그 맛과 풍미를 끄집어내는 요리에 무게를 둔다. 식사 말미에 산다이의 특색 있는 말차를 손님들과 나누는 티 세리머니에서는 오리지날의 정취를 느낄 수 있다. 레스토랑 이름처럼 세대를 거듭해 손님을 모실 수 있는 공간을 만드는 것이 셰프의 바람이다. ",plate
60,548072,꽃밥에피다,한식,02-732-0276,"종로구 인사동 16길 3-6, Seoul, 03146, 대한민국",37.57535,126.98404,[],₩,"건강에 민감한 현대인들을 위해 친환경 유기농 재료만을 사용해 정갈한 한 끼 식사를 제공하는 ‘꽃밥에피다’는 인사동에 위치한 한식 레스토랑이다. 식재료뿐 아니라 인테리어, 담음새 등 구석구석 정성이 가득 느껴지는 이곳은 농인 법인에서 직접 운영하며, 유기농 농장에서만 재료를 납품받는다. 이곳의 대표 메뉴는 노란 달걀 지단 보자기에 단아하게 싸여 나오는 ‘보자기 비빔밥’. 지단을 걷으면 한 송이 꽃이 피어 있는 듯 밥 위에 곱게 놓여 있는 색색가지 나물들이 눈부터 즐겁게 만든다.",bib
61,511972,권숙수,한식,02-542-6268,"강남구 압구정로 80길 37, 4층, Seoul, 06016, 대한민국",37.52437,127.04355,"['발렛파킹', '아주 좋은 와인 리스트', '에어컨']",₩₩₩₩,"‘전문 조리사’를 뜻하는 ‘숙수’에서 착안해 이름 지은 ‘권숙수’는 권우중 셰프의 한식 레스토랑이다. 이곳에선 한식의 기본 맛을 좌우하는 장, 젓갈, 식초 등을 직접 담가 사용하는데, 이러한  정성이 권숙수만의 기품 있는 요리를 완성한다. 제철 식재료 중에서도 좀 더 진귀한 재료를 선별하고, 흔한 식재료일지라도 창의적인 조합을 통해 새로운 요리로 탄생시키는 권 셰프의 노력과 열정을 곳곳에서 발견할 수 있다. 좋은 음식을 위해서라면 일절 타협하지 않는 ‘숙수’의 고집이 고스란히 녹아 있는 이곳에서 한식의 깊은 맛을 느껴보길.",2 star
62,511985,밍글스,"한식, 코리안 컨템퍼러리",02-515-7306,"강남구 도산대로 67길 19, 2층, Seoul, 06016, 대한민국",37.52535,127.04426,"['발렛파킹', '아주 좋은 와인 리스트', '에어컨', '휠체어 가능']",₩₩₩₩,"따뜻한 여백의 미가 돋보이는 밍글스. 실내 디자인, 한국 음식의 정갈한 멋을 한층 더 살려 주는 도예 기물, 여기에 주방을 이끄는 강민구 셰프의 젊고 감각적인 재능까지, 다양한 전문가들의 감각과 감성이 하나의 공간에 모여 있다. 초창기부터 뚜렷한 한국적 색채를 기반으로 전통과 현대의 경계를 자유롭게 넘나들며 밍글스만의 맛과 멋을 창조해온 강민구 셰프는 매번 방문 시 한 걸음 더 진화된 요리를 선보인다. 밍글스만의 독특한 매력은 전복 배추선과 어만두처럼 경계를 허무는 요리에서 정점을 이룬다. 김민성 매니저가 이끄는 서비스 팀의 배려 깊은 고객 응대 역시 레스토랑의 가치를 한층 더 높여 준다.",2 star
63,570660,소이연남마오,타이,02-545-5130,"강남구 도산대로 53길 30, Seoul, 06019, 대한민국",37.52516,127.03889,"['발렛파킹', '에어컨']",₩₩,"‘소이연남마오’는 태국 음식 전문점 '소이연남'에서 운영하는 또 다른 음식점이다. '취하다'를 뜻하는 태국어 '마오'를 붙여 내추럴 와인을 즐길 수 있는 차별화된 공간이라는 점을 부각시켰다. 1층에서는 면과 쌀 요리 등 간단한 식사 주문이 가능하고, 2층에서는 와인과 함께 곁들일 수 있는 다양한 요리를 만날 수 있다. 태국 특유의 강렬한 맛과 향이 와인과 잘 어울릴까 의구심이 들 수도 있겠지만, 감칠맛과 산미가 두드러지는 내추럴 와인은 개성 강한 태국 음식과 좋은 궁합을 이룬다. 숯불의 풍미가 매력적인 부드러운 닭꼬치, 매콤달콤 항정살 구이, 속을 알차게 채워 바삭하게 튀겨 낸 태국식 춘권 뽀삐아, 똠얌 누들 등이 인기 메뉴다.",bib
64,548159,하동관,곰탕,02-776-5656,"중구 명동 9길 12, Seoul, 04538, 대한민국",37.56439,126.98501,['에어컨'],₩,"1939년부터 한결같은 맛으로 명성을 유지해온 명동의 터줏대감 하동관. 오랜 세월의 노하우가 고스란히 담긴 이곳의 곰탕은 깔끔하면서도 깊은 맛을 자랑한다. 곰탕 한 그릇에 양지, 내포, 양 등 소의 다양한 부위를 골고루 푸짐하게 내오는 것이 이 집의 특징이다. 맑은 고깃국물에 밥을 토렴해 내오는 곰탕에 다진 파를 넉넉하게 얹어 서울식 깍두기와 함께 먹으면 든든한 한 끼 식사로 그만이다. 분주한 아침과 점심시간에는 줄 서서 기다려야 하며, 다른 손님들과 합석하는 경우도 빈번하다. 이곳은 그날 준비한 분량을 모두 소진하면 영업을 종료한다. 계산은 선불제이고, 포장도 가능하다.",bib
65,512038,우래옥,냉면,02-2265-0151,"중구 창경궁로 62-29, Seoul, 04546, 대한민국",37.56815,126.99866,"['발렛파킹', '에어컨', '주차장']",₩,"서울 시내 최고의 평양식 냉면 전문점 중 하나로 손꼽히는 우래옥은 1946년 개업한 이래 꾸준히 전통을 이어오고 있는 유서 깊은 레스토랑이다. 이 집의 대표 메뉴는 전통 평양냉면과 불고기. 오랜 세월에 걸쳐 습득한 노하우와 국내산 재료만을 사용하는 뚝심으로 한결같은 맛을 자랑하는 냉면과 고품질의 한우를 제공한다. 레스토랑 내부가 상당히 넓은 편이라 많은 손님들이 몰리는 바쁜 시간에도 효율적인 좌석 배치가 가능하지만, 그럼에도 문 앞엔 항상 긴 줄이 늘어서 있다.",bib
66,1199429,시오,"컨템퍼러리, 재패니즈 컨템퍼러리",02-6013-5110,"강남구 도산대로54길 33, Seoul, 06056, 대한민국",37.5205428,127.0391949,"['발렛파킹', '에어컨', '주차장', '카운터 테이블']",₩₩₩,"시오의 요리에는 틀과 규격에서 벗어난 자유분방함이 있다. 한 가지 요리에서 다양한 요리 문화와 기법들이 엿보이고 그것들이 서로 어우러져 새로움을 표현하기 때문이다. 그럼에도 그 자유분방함과 새로움 속에는 한국의 사계절과 다양한 절기를 반영한 식재료 선정과 맛의 조화를 염두에 둔 셰프만의 꼼꼼한 규칙들이 존재한다. 주방을 이끄는 셰프의 경험이 온전히 녹아 있는 시오의 창의적인 요리는, 계절감이 담긴 한국의 제철 식재료와 어우러져 매력적인 맛을 고객들에게 선사한다.",plate
67,548148,옳음,컨템퍼러리,02-549-2016,"강남구 선릉로 152길 37, 3층, Seoul, 06016, 대한민국",37.52451,127.04266,"['발렛파킹', '에어컨', '카운터 테이블']",₩₩₩₩,"옳음은 ‘옳다’ 혹은 ‘바르다’를 의미하는 우리말에서 따온 이름으로 ‘한결같이 정직한 음식을 만들겠다’는 서호영 셰프의 다짐이 반영되어 있는 곳이다. 식당을 운영하셨던 할머니와 부모님의 영향으로 요리를 시작한 그는 남도에서 부모님이 직접 농사지어 보내주시는 신선한 재료와 해외에서 익힌 경험을 바탕으로 장르의 경계를 넘나드는 창의적인 요리를 선보인다. 그중에서도 민물새우와 액젓, 된장으로 깊은 맛을 낸 ‘새우 성게장 비빔면’은 익숙한 재료에 본인만의 색깔을 입혀 새로운 맛을 끌어내는 서 셰프의 요리 스타일을 단적으로 보여주는 예라 할 수 있다.",plate
68,548112,미나미,소바,02-522-0373,"서초구 서초대로 58길 31-2, Seoul, 06632, 대한민국",37.4933,127.0181,"['에어컨', '주차장', '카운터 테이블']",₩,일식 분야에서 다양한 경험을 쌓은 남창수 셰프의 소바 전문점 미나미. 무궁무진한 일식 요리 중 굳이 소바를 선택한 이유는 부지불식간에 메밀 면 특유의 은은한 매력에 빠졌기 때문이라고 한다. 그는 일식 소바의 오랜 역사와 전통을 존중하는 동시에 자신만의 개성이 묻어나는 다양한 소바 요리를 선보이고 있다. 그윽한 불 향의 간장조림 붕장어를 올린 아나고난방과 교토에서 직접 공수한 간장조림 청어를 올린 니신난방이 이곳의 대표 메뉴다. 소바 외에 생선구이와 튀김 요리 같은 단품 요리도 제공한다.,plate
69,548152,익스퀴진,컨템퍼러리,02-542-6921,"강남구 삼성로 140길 6, Seoul, 06073, 대한민국",37.52099,127.04965,['발렛파킹'],₩₩₩,"장경원 셰프의 익스퀴진. 최대한 한국적인 재료를 사용하고 재료 각각의 개성에 초점을 맞춰 새로운 맛을 창조하고자 하는 셰프의 실험 정신이 그의 요리에 그대로 묻어난다. 레스토랑 내에서 직접 재배한 허브와 산지 직거래로 공급받는 싱싱한 재료로 만든 음식을 합리적인 가격에 제공한다. 점심 코스 메뉴와 저녁 코스 메뉴가 한 가지씩 준비되어 있고, 식재료나 주방 사정에 따라 메뉴가 수시로 변경된다. 공간이 아담한 만큼 예약은 필수다.",1 star
70,512040,우가,바비큐,02-6272-2223,"강남구 도산대로 49길 22, 지하 1층, Seoul, 06019, 대한민국",37.52432,127.03734,"['발렛파킹', '에어컨', '주차장']",₩₩₩,한우의 본고장인 횡성을 시작으로 2015년 서울에 둥지를 튼 우가는 최상급 건조 숙성 한우를 완전히 익혀 제공하는 독특한 콘셉트로 주목받아왔다. 이 방법은 허세병 셰프가 ‘Meat Science(고기 과학)’라는 슬로건 아래 오랫동안 고민하고 연구한 끝에 얻은 결과로 소고기의 풍미를 최대한 살려주는 것이 특징이다. 우가의 대표 메뉴인 숙성 꽃등심과 차돌박이 외에도 당뇨를 앓던 가족을 위해 셰프의 어머니가 오랜시간 발효시킨 장으로 끓인 토장찌개 또한 많은 사랑을 받고 있다.,plate
71,511943,구복만두,딤섬,02-797-8656,"용산구 두텁바위로 7, Seoul, 04335, 대한민국",37.54501,126.97318,[],₩,"한국인 남편과 중국인 아내가 운영하는 구복만두는 좋은 재료로 정성껏 빚은 맛있는 만두를 저렴한 가격에 즐길 수 있는, 가격 만족도가 훌륭한 식당이다. 이곳의 대표 메뉴는 뜨거운 기름에 노릇하게 구운 후 자작하게 물을 부어 수분이 모두 증발할 때까지 찌는 일명 ‘물에 튀긴 만두’다. 스테디셀러인 샤오롱바오와 통새우 만두에 김치 만두도 별미. 테이크아웃도 가능하며, 주류는 판매하지 않는다.",bib
72,511956,이문설농탕,설렁탕,02-733-6526,"종로구 우정국로 38-13, Seoul, 03149, 대한민국",37.57272,126.98388,"['에어컨', '주차장']",₩,"1900년대 초, 한국의 첫 음식점으로 공식 기재된 종로구 견지동의 이문설농탕. 100여 년이 넘는 역사를 자랑하는 이곳은 오래전 최초로 개업했을 당시 사용했던 ‘설농탕’이라는 이름을 지금까지 고수하고 있다. 큰 무쇠솥에 17시간 동안 사골을 고아 기름을 말끔히 제거한 후 남은 뽀얗고 맑은 국물 맛이 이 집의 자존심이라 할 수 있다. 전성근 대표는 “좋은 재료로 대중음식점에 걸맞은 단순하지만 맛있는 음식을 제공하는 것이 목표”라고 말한다. 원하는 고기 양에 따라 보통 혹은 특을 선택할 수 있다.",plate
73,512028,테이블 포 포,컨템퍼러리,02-3478-0717,"서초구 사평대로 14길 11, 2층, Seoul, 06575, 대한민국",37.49775,126.99436,['발렛파킹'],₩₩,"테이블 포포는 충남 태안의 풍광을 맞고 자란 농산물과 계절에 따라 맛의 절정을 보여 주는 각종 해산물이 특징이다. 셰프는 고향에 대한 애정은 물론, 좋은 식재료를 고객에게 전하고자 하는 순수한 마음으로 태안의 우수한 식재료를 자신의 식탁에 옮겨 놓았다. 특히 태안에서 직접 농사를 짓는 셰프 가족의 노력이 셰프와 테이블 포포가 지향하는 로컬 푸드의 토대라 할 수 있다. 셰프는 자신의 노련한 솜씨를 가미하기도 하고 때로는 개입을 최소화하기도 하면서 태안의 식재료를 근사한 요리로 탈바꿈시킨다. 테이블 포포에서 태안의 풍미가 담긴 유러피안 퀴진의 매력에 빠져 보기 바란다.",plate
74,512006,필동면옥,냉면,02-2266-2611,"중구 서애로 26, Seoul, 04624, 대한민국",37.56035,126.99689,"['에어컨', '주차장']",₩,중구 필동에 자리하고 있는 남산골 한옥마을 인근의 평양냉면 레스토랑. 내로라하는 평양냉면 전문점 중 하나인 필동면옥은 오랜 세월 많은 이들에게 사랑받아왔다. 자칫 특징 없이 밍밍하다고 느낄 수 있을 만큼 깔끔한 맛을 자랑하는 이곳 육수에서 나는 섬세한 육 향과 은은한 감칠맛에 중독되어 단골이 된 손님들도 많다고. 두툼하면서도 부드럽고 촉촉한 돼지 수육은 이 집의 또 다른 명물이다. 정통 평양냉면을 선보이는 곳들 중에서도 특유의 섬세함을 가장 잘 표현해낸다는 평을 받는 곳이기도 하다.,bib
75,1199528,알고리즘,"컨템퍼러리, 재패니즈 컨템퍼러리",010-3015-3869,"강남구 도산대로 49길 8, 2층, Seoul, 06019, 대한민국",37.5233164,127.0374241,"['발렛파킹', '에어컨', '카운터 테이블']",₩₩₩,"양민우 셰프는 요리와 함께한 일본에서의 다양한 경험과 삶을 알고리즘의 요리에 반영하여, 일식을 기반으로 하지만 그 문턱을 낮춰 양식과의 다양한 조합을 시도함으로써 완성도 높고 균형 잡힌 요리를 추구한다. 한국의 사계절을 반영한 연중 4번의 메뉴 변경은 앞선 계절과의 유기적인 연결성을 고려하고, 식재료 본연의 풍미가 돋보이면서 소스와의 균형 있는 맛의 조화를 고려한 메뉴를 만들어내고 있다. 계절별로 변화하는 알고리즘의 모던 퀴진에서 일식과 양식이 조합된 요리의 다양한 변주를 즐겨 보기 바란다.",plate
76,570672,팔레드 신,중식,02-317-4001,"중구 퇴계로 67, 레스케이프 호텔 6층, Seoul, 04529, 대한민국",37.55983,126.97949,"['발렛파킹', '에어컨', '주차장', '휠체어 가능']",₩₩₩,"우아한 프렌치 감성이 물씬 풍기는 레스케이프 호텔에서 유일하게 동양의 맛과 멋을 느낄 수 있는 곳, 중식당 '팔레드 신'이다. 가장 화려했던 시절에 상하이가 가지고 있던 아름다움을 모던한 다이닝 공간으로 풀어 냈다. '팔레드 신'은 전통 중식의 맛을 추구하지만 때로는 현대적인 색깔을 과감하게 요리에 입히기도 한다. 이곳에서는 중국의 지역적 특색이 반영된 요리를 다양하게 즐길 수 있는데 그 중 하나가 바로 딤섬이다. 지역색이 뚜렷한 북경 오리 역시 인기 메뉴다.",plate
77,565609,금돼지식당,바비큐,010-4484-8750,"중구 다산로 149, Seoul, 04607, 대한민국",37.55705,127.01165,"['에어컨', '카운터 테이블']",₩,"신당동 길가에 자리한, 흰색 타일에 황금색 간판이 눈에 띄는 금돼지식당은 식사 시간이 아닌데도 문밖으로 길게 줄 서 있는 풍경이 낯설지 않을 만큼 인기가 높다. 이곳의 대표는 살코기의 풍부한 육즙, 탄력 있고 쫄깃한 식감, 그리고 지방의 풍미가 잘 살아 있는 돼지 품종을 찾기 위해 오랜 시간을 투자했는데, 그 답은 요크셔와 버크셔, 그리고 듀록 돼지의 교배종인 YBD 돼지에 있었다고 한다. 갈비뼈가 붙어 있는 본삼겹과 등 목살 등의 특수 부위를 연탄불에 달군 주물 판에 구우면 고기가 타지 않고 맛있게 익는다. 그 흔한 돼지고기지만, 한번 맛보면 절대 잊을 수 없을 것이다. 예약은 받지 않는다.",bib
78,512041,용금옥,추어탕,02-777-4749,"종로구 자하문로 41-2, Seoul, 03036, 대한민국",37.57972,126.97088,['에어컨'],₩,1932년에 영업을 개시한 오랜 전통의 추어탕 전문점 용금옥. 종로구에 위치한 한정자 대표의 용금옥은 중구의 용금옥과 한 뿌리를 두고 있으나 현재는 각자의 길을 걷고 있다. 한국의 대표적 보양식인 추어탕을 사시사철 제공하는 이곳에선 서울식 통추어탕과 삶은 미꾸라지를 갈아 넣은 남도식 추어탕을 함께 선보인다. 좋은 재료로 정성껏 준비하는 모든 음식에는 오랜 세월 용금옥을 지켜온 주인장의 애정 어린 손맛이 고스란히 담겨 있다. 계절을 불문하고 많은 이들의 사랑을 받고 있는 따뜻한 추어탕 한 그릇이 아련한 추억을 선사한다.,bib
79,548068,게방식당,게장,010-8479-1107,"강남구 선릉로 131길 17, Seoul, 06060, 대한민국",37.51727,127.03942,['주차장'],₩,"흡사 소담한 카페테리아나 베이커리를 연상시키는 외관과는 달리 이곳은 게장 전문점이다. 패션 마케터 방건혁 대표와 25년간 게장 전문점을 운영해온 부모님의 합작으로 탄생한 게방식당에선 게장이라는 한식 메뉴를 보다 다양한 고객층에게 선보이고자 노력한다. 이곳엔 간장게장과 양념게장 세트뿐만 아니라 좀 더 먹기 수월한 게알 백반, 전복장 백반, 새우장 백반까지 다양한 메뉴가 준비되어 있다. 세트에는 기본적으로 밥과 국, 기본 반찬을 함께 제공하며, 테이크아웃도 가능하다.",bib
80,511863,콘티넨탈,프렌치,02-2230-3369,"중구 동호로 249, 신라호텔 23층, Seoul, 04605, 대한민국",37.5558213,127.00517,"['발렛파킹', '에어컨', '전망이 좋은', '주차장', '휠체어 가능']",₩₩₩₩,"신라호텔 23층에 자리한 클래식 프렌치 레스토랑. 내부 인테리어와 테이블웨어 역시 모던하기보다는 고전적인 분위기가 돋보인다. 이곳에선 두 가지 세트 메뉴를 선보이는데, 훌륭한 식재료로 만든 정통 프렌치 요리의 고급스러운 플레이팅과 뛰어난 맛은 좋은 인상을 남기기에 충분하다. 한마디로 서비스, 분위기, 맛이라는 세 가지 요소를 모두 충족시키는 기본이 탄탄한 레스토랑이라 할 수 있다. 서울 시내가 한눈에 내려다보이는 탁 트인 전망 역시 콘티넨탈이 제공하는 즐거움 중 하나다.",plate
81,511852,부촌육회,육회,02-2267-1831,"종로구 종로 200-12, Seoul, 03195, 대한민국",37.57034,126.99991,[],₩,"국내 최초 사설 시장인 광장시장의 육회 골목 한편에 자리 잡고 있는 부촌육회. 1965년에 부촌 식당으로 개업한 이곳은 1980년대부터 갈비탕과 함께 전라도식 육회를 조금씩 선보이기 시작했다. 고추장 양념에 버무리는 전라도식 육회를 참기름과 배를 넣은 서울식 육회로 바꾼 이유는 손님들의 입맛에 맞추기 위해서다. 매일 아침 공급받는 신선한 국내산 쇠고기를 사용해 고소한 맛이 일품이다. 이곳에선 육회뿐만 아니라 육회 물회, 육회 비빔밥 같은 메뉴도 선보여 한 끼 식사로 즐기기에도 더할 나위 없다. 광장시장의 활기찬 분위기는 덤이다.",bib
82,548132,옥동식,돼지국밥,010-5571-9915,"마포구 양화로 7길 44-10, Seoul, 04035, 대한민국",37.55261,126.91449,"['에어컨', '카운터 테이블']",₩,"돼지국밥에 대한 선입견을 완전히 뒤엎어버린 옥동식. 이곳의 돼지국밥 또는 돼지 곰탕은 지리산 버크셔 K 흑돼지의 앞다리와 뒷다리 살만을 고아 육수가 유난히 맑은 것이 특징이다. 한소끔 김을 뺀 밥과 80%만 익혀 얇게 썬 고기를 방짜유기에 담은 후 뜨거운 육수를 부으면 고기는 마저 익고, 육수는 더 깊게 우러나 담백하면서도 진한 감칠맛을 낸다. 특곰탕은 고기 양이 두 배다. 10석밖에 없는 작은 공간에 1일 100그릇만 한정 판매하고 있으니 방문을 서두르기 바란다.",bib
83,511977,레스쁘아 뒤 이부,프렌치,02-517-6034,"강남구 도산대로 59길 16, Seoul, 06016, 대한민국",37.5245,127.04227,"['발렛파킹', '에어컨', '테라스']",₩₩₩,nan,plate
84,512044,역전회관,불고기,02-703-0019,"마포구 토정로 37길 47, Seoul, 04155, 대한민국",37.566,126.9784,['에어컨'],₩₩,"1962년에 ‘역전식당’으로 시작해 90년대에 ‘역전회관’으로 상호를 변경한 50년 전통의 한식 레스토랑. 이곳의 명물은 국물 없이 바삭하게 즐기는 바싹 불고기로, 메뉴명을 특허청에 등록한 바싹 불고기의 원조라 할 수 있다. 활활 타오르는 센 불에 구웠지만 촉촉한 육즙과 부드러운 식감이 그대로 살아 있는 고기에 달지 않은 양념 맛이 일품으로 보통 맛과 매운맛 중 선택이 가능하다. 이곳은 4층 건물 전체를 사용하므로 넓은 공간에서 편안한 식사를 즐길 수 있지만 그래도 저녁 시간에는 예약하고 올 것을 추천한다.",bib
85,511973,라연,"한식, 모던 요리",02-2230-3367,"중구 동호로 249, 신라호텔 23층, Seoul, 04605, 대한민국",37.555813,127.00517,"['발렛파킹', '에어컨', '전망이 좋은', '좋은 사케 리스트', '주차장', '휠체어 가능']",₩₩₩₩,"품격 있는 한식 정찬을 선보이는 라연은 전통 한식을 현대적인 조리법으로 세련되게 표현해낸다. 전망 좋은 신라호텔 23층에 자리해 시원한 남산 경관을 감상할 수 있는 이곳은 한국의 전통 문양을 활용한 기품 있는 인테리어가 인상적이다. 우아하고 편안한 식사 경험을 제공하기 위해 구비한 고급 식기와 백자를 형상화한 그릇은 레스토랑이 지향하는 또 다른 차원의 섬세함을 잘 드러낸다. 현대적으로 재해석한 메뉴에 와인을 조합해 즐길 수 있으며, 요구하지 않아도 세심한 배려가 돋보이는 서비스는 이곳의 또 다른 매력이다.",2 star
86,548155,진미 평양냉면,냉면,02-515-3469,"강남구 학동로 305-3, Seoul, 06061, 대한민국",37.516114,127.036202,['발렛파킹'],₩,"“유명 평양냉면 식당에서 쌓은 20년의 경험과 노력의 결과물이 바로 진미 평양냉면”이라 말하는 임세권 셰프. 고객이 만족할 만큼 맛있는 냉면을 만드는 것이 그의 첫 번째 목표이고, 언제 찾아도 한결같은 맛을 즐길 수 있게 일관성을 유지하는 것이 두 번째 목표라고 한다. 다른 어떠한 요소 없이 오직 맛으로만 승부하고 싶다는 그의 마음가짐에서 냉면 장인의 고집스러움이 느껴진다. 냉면 외에도 편육, 제육, 불고기 같은 냉면집 단골 메뉴를 비롯해 접시 만두와 어복쟁반, 온면도 맛볼 수 있다.",bib
87,512009,평양면옥,냉면,02-2267-7784,"중구 장충단로 207, Seoul, 04615, 대한민국",37.56325,127.00664,"['발렛파킹', '에어컨', '주차장']",₩,"장충동에서 3대째 평양냉면의 전통을 이어오고 있는 평양면옥은 서울의 유서 깊은 레스토랑으로 무더운 여름철, 입구에 길게 줄지어 있는 냉면 애호가들의 행렬로도 유명한 곳이다. 유난히 맑고 투명한 이 집의 냉면 육수는 은은한 육 향을 품고 있으며, 자극적이지 않고 깔끔한 맛이 일품이다. 냉면 외에도 다양한 메뉴를 선보이는데, 만두소를 푸짐하게 넣은 평양식 손만두와 얇게 썰어 따뜻하게 내오는 제육도 인기 메뉴다.",plate
88,548128,양양 메밀 막국수,메밀국수,02-3482-3738,"서초구 동광로 15길 10, Seoul, 06561, 대한민국",37.49247,126.98826,[],₩,"100% 순수 메밀만을 사용하고 주문을 받은 후에 제면 작업을 시작하는 것을 원칙으로 하는 것이 양양 메밀 막국수의 비결이라면 비결이다. 십 수년간 메밀 막국수 식당을 운영해온 이유도 대표 자신이 막국수를 너무 좋아해서라고. 메밀 막국수가 대표 메뉴지만 직접 담근 김치를 이용한 김치 비빔국수 또한 이곳의 별미다. 기본 상차림은 단출하지만 정성이 가득하고, 무엇보다 주력 메뉴인 막국수 맛이 변함없이 훌륭하다. 11월 김장철에는 열흘간 영업을 하지 않으니 참고하기 바란다.",bib
89,1206760,임프레션,컨템퍼러리,02-6925-5522,"강남구 언주로 164길 24, 5층, Seoul, 06020, 대한민국",37.52545,127.03545,"['발렛파킹', '에어컨']",₩₩₩₩,"Refined와 Essence, 각각 ‘정제된’과 ‘본질’을 뜻하는 두 단어를 모토로 내걸고 두 번째로 문을 연 임프레션. 장소는 그대로이지만 구성원과 음식의 스타일이 완전히 바뀌어 전혀 다른 레스토랑으로 재탄생했다. 윤태균 셰프가 이끄는 이곳은 메뉴에 적힌 재료를 음식에서 고스란히 확인할 수 있다는 게 특징이다. 즉 재료 본연의 맛에 집중해 직관적인 맛을 선보이면서도 소스에 다채롭고 풍부한 맛과 향을 가미해 주 재료를 섬세하게 부각시킨다. 플레이팅은 언뜻 정제되어 보이지만 다양하고 미묘한 소스를 음미하다 보면 재료가 가진 본연의 맛을 느끼게 된다. 셰프의 섬세함이 돋보이는 직관적인 음식을 맛볼 수 있는 곳이다.",1 star
